match_id,home_tean_id,home_form,away_tean_id,away_form,ht_score,ft_score
15754,103,4-4-2,120,4-4-2,1-0,1-0
15755,131,4-4-2,113,4-3-3,0-1,0-3
15756,107,4-4-2,126,4-4-2,2-1,2-1
15758,124,4-2-3-1,119,4-4-2,1-0,1-0
15759,118,4-4-2,123,4-4-2,1-0,1-2
15760,125,4-4-2,129,5-3-2,1-0,1-1
15762,121,5-3-2,131,4-4-2,0-3,0-3
15763,126,4-4-2,125,4-4-2,0-0,0-1
15764,113,4-3-3,128,4-3-3,0-0,2-1
15765,122,4-4-2,130,5-3-2,0-0,0-0
15768,129,3-5-2,118,4-4-2,2-0,3-0
15769,123,4-4-2,127,4-4-2,0-1,1-2
15772,122,4-4-2,126,4-4-2,0-0,2-0
15773,127,4-4-2,116,5-3-2,0-1,1-1
15774,103,4-4-2,99,4-3-3,0-0,2-0
15775,125,4-4-2,123,4-1-4-1,0-1,1-2
15776,128,4-3-3,124,4-2-3-1,2-0,2-0
15778,117,4-1-4-1,120,4-2-3-1,0-0,0-0
15779,131,4-4-2,129,5-3-2,0-0,1-0
15780,118,4-4-2,119,4-4-2,0-0,3-0
15781,130,4-4-2,113,4-3-3,0-0,0-1
15783,124,4-2-3-1,127,4-4-2,1-1,2-1
15786,103,4-4-2,117,3-5-2,0-0,1-0
15787,121,5-3-2,118,4-4-2,0-1,2-1
15790,128,4-3-3,125,5-3-2,0-0,1-1
15791,99,4-3-3,126,4-4-2,2-0,2-1
15795,125,4-4-2,120,4-3-3,0-0,2-1
15796,107,4-4-2,124,4-2-3-1,1-0,1-0
15797,127,4-4-2,119,4-2-3-1,0-0,1-0
15799,122,4-5-1,113,4-3-3,1-2,1-4
15800,117,4-4-2,128,4-3-3,0-1,2-1
15801,129,4-2-3-1,99,4-3-1-2,2-2,2-3
15804,103,4-4-2,107,4-4-2,1-2,2-2
15806,119,4-4-2,125,4-4-2,0-0,1-0
15807,99,4-3-3,131,4-4-2,2-0,2-1
15811,124,4-2-3-1,130,4-4-2,0-0,2-1
15808,116,3-5-2,122,4-4-2,0-1,0-1
15816,117,4-3-3,121,3-4-3,0-0,1-0
15817,126,4-4-2,113,4-3-3,0-0,1-0
15818,122,4-2-3-1,124,4-2-3-1,0-3,0-3
15812,125,4-4-2,116,5-3-2,1-1,2-1
15820,130,4-4-2,127,4-2-3-1,0-0,2-1
15821,131,4-4-2,128,4-3-3,0-1,0-3
15813,107,4-4-2,123,4-4-2,1-1,3-1
15830,120,4-4-2,126,4-4-2,1-0,3-0
15826,121,3-4-1-2,125,4-4-2,0-0,1-1
15828,124,4-2-3-1,117,4-3-3,0-0,0-0
15824,128,4-3-3,122,4-4-2,2-0,3-2
15831,116,4-2-3-1,123,4-4-2,0-0,1-0
15827,119,4-4-2,131,4-4-2,0-0,0-1
15822,113,4-3-3,99,4-3-3,0-0,2-0
15841,125,4-4-2,103,4-3-2-1,0-1,1-1
15837,120,4-4-2,119,4-4-2,0-1,1-2
15840,107,4-4-2,128,4-3-3,2-2,2-2
15839,99,4-3-3,118,4-4-2,0-0,1-0
15836,131,4-4-2,117,3-5-2,0-0,0-0
15834,122,4-4-2,127,4-4-2,0-0,1-0
15832,130,4-3-3,116,4-2-3-1,0-2,1-4
15835,126,4-4-2,124,3-4-1-2,1-0,1-1
15833,123,4-4-2,121,4-3-2-1,1-0,1-2
15838,129,4-1-4-1,113,4-3-3,1-1,2-1
1917595,120,4-2-3-1,118,4-4-2,0-1,1-2
28053074,128,4-3-3,129,4-3-3,0-0,2-0
28055354,124,4-2-3-1,131,4-4-2,0-1,2-1
28055350,103,4-4-2,126,4-4-2,0-0,1-1
28055361,127,4-4-2,125,4-4-2,1-0,2-0
28055357,117,4-3-3,123,4-3-3,0-0,0-1
28055347,121,4-4-2,130,4-4-2,0-1,1-2
28055364,119,4-4-2,99,4-3-3,0-2,0-4
28055344,116,4-1-2-3,107,4-4-2,1-1,1-1
28055369,113,4-3-3,120,4-2-3-1,3-0,3-1
28055373,118,4-4-2,122,5-3-2,0-1,1-1
31198461,126,4-4-2,128,4-3-3,0-0,1-1
31198463,129,4-5-1,124,4-2-3-1,0-1,2-2
31198874,131,4-4-2,127,4-4-2,0-0,0-0
31198877,123,4-3-3,119,4-4-2,1-0,1-0
31198879,99,4-3-3,121,4-2-3-1,1-0,2-0
31199349,130,4-4-2,117,3-4-3,0-0,0-0
31199353,120,4-4-2,116,4-2-3-1,1-1,2-2
31199358,122,4-4-2,107,4-4-2,0-1,0-5
31200583,125,4-4-2,118,4-2-3-1,0-0,2-0
31200586,113,4-3-3,103,4-4-2,0-0,3-0
31204231,124,4-2-3-1,123,4-3-3,0-1,0-1
31204242,119,5-4-1,121,4-2-3-1,1-0,1-1
31204228,128,4-3-3,99,4-3-3,0-0,0-0
31204237,127,4-4-2,126,4-4-2,1-1,1-3
31204214,116,4-2-3-1,129,4-3-3,1-0,1-0
31204220,131,4-4-2,120,4-4-2,1-1,1-1
31204217,107,4-4-2,130,4-3-3,0-0,1-0
31204234,117,4-3-3,125,4-4-2,4-0,6-0
31204225,103,4-4-2,122,5-3-2,2-0,2-0
31204245,118,4-2-3-1,113,4-3-3,0-0,1-2
31207754,123,4-4-2,128,4-3-3,2-1,2-2
31207749,121,4-4-2,124,4-2-3-1,0-0,0-0
31207774,130,4-4-2,131,4-4-2,1-1,1-1
31207779,126,4-4-2,107,4-4-2,0-1,0-1
31207762,99,4-3-3,116,4-2-3-1,0-0,1-0
31207757,125,4-4-2,122,4-1-4-1,0-0,0-1
31207771,118,4-2-3-1,117,4-3-3,0-1,0-1
31207769,113,4-2-3-1,119,3-4-3,1-0,2-0
31207776,120,4-4-2,103,4-4-2,1-0,1-0
31207765,129,3-4-3,127,4-4-2,0-0,1-0
31212693,128,4-3-3,130,4-2-3-1,0-1,1-1
31212678,116,4-2-3-1,119,4-4-2,2-0,3-1
31212700,117,3-5-2,99,4-3-3,0-1,2-2
31212683,122,4-4-2,121,4-4-2,1-0,2-1
31212681,107,4-4-2,125,4-1-4-1,0-0,2-1
31212706,126,4-4-2,129,5-3-2,2-0,4-2
31212690,123,4-3-3,103,4-4-2,2-0,2-0
31212696,124,4-2-3-1,120,4-2-3-1,0-1,1-2
31212703,127,4-4-2,113,4-3-3,0-1,0-1
31212686,131,4-4-2,118,4-4-2,1-0,2-1
31216243,119,4-3-3,117,4-3-3,3-0,5-1
31216231,121,4-3-2-1,128,4-3-3,0-2,0-3
31216240,99,4-3-3,107,4-4-2,1-1,2-2
31216234,103,4-4-2,116,4-2-3-1,0-1,0-2
31216237,125,4-4-2,124,4-2-3-1,0-1,0-2
31216246,129,3-4-3,123,4-4-2,0-2,0-2
31216252,130,4-2-3-1,126,4-4-2,0-0,0-0
31216250,118,4-4-2,127,4-4-2,0-1,2-1
31216254,120,4-4-2,122,4-4-2,0-1,0-2
31216248,113,4-3-3,131,4-4-2,0-0,1-0
31218836,107,4-4-2,119,4-4-2,2-0,3-0
31218841,117,4-2-3-1,129,4-4-2,1-0,1-1
31218843,130,4-4-2,125,4-3-3,0-0,1-0
31218840,124,4-2-3-1,103,4-4-2,0-0,2-2
31218835,116,4-4-2,113,4-3-3,0-0,0-1
31218842,127,4-4-2,121,5-4-1,0-0,0-1
31218837,122,4-4-2,131,4-4-2,0-0,0-0
31218838,123,4-4-2,99,4-3-3,1-3,1-4
31218844,126,4-4-2,118,4-2-3-1,1-1,1-1
31218839,128,4-3-3,120,4-1-4-1,0-0,1-0
31220115,103,4-4-2,130,4-2-3-1,1-0,2-1
31220117,117,5-3-2,107,4-4-2,0-1,1-1
31220114,131,4-4-2,123,4-4-2,0-0,1-3
31220119,129,4-4-2,122,4-5-1,2-0,3-0
31220116,99,4-3-3,127,5-4-1,0-0,1-0
31220118,119,4-4-1-1,126,4-4-2,1-0,2-0
31220122,120,4-4-2,121,5-4-1,0-0,0-0
31220113,116,4-2-3-1,128,4-3-3,1-0,1-2
31220121,118,4-4-2,124,4-4-2,0-2,2-3
31220120,113,4-3-3,125,4-4-2,1-0,2-0
31221805,122,4-4-2,117,3-4-1-2,1-1,2-1
31221820,130,4-5-1,99,4-1-3-2,0-1,0-1
31221802,107,4-4-2,129,4-3-3,0-0,1-0
31221818,127,4-4-2,120,4-1-2-3,0-2,0-2
31221823,126,4-4-2,116,4-2-3-1,0-2,1-2
31221807,121,5-4-1,103,4-4-2,1-0,1-0
31221814,128,4-1-3-2,119,4-4-2,1-0,2-0
31221809,123,4-2-3-1,118,4-2-3-1,0-0,1-2
31221812,125,4-4-2,131,4-4-2,0-0,0-0
31221816,124,4-2-3-1,113,4-3-3,0-2,1-2
31223073,120,4-2-3-1,130,4-4-2,2-0,3-1
31223064,116,4-2-3-1,121,5-4-1,0-0,0-2
31223065,131,4-4-2,107,4-4-2,0-0,0-2
31223066,103,4-4-2,127,4-4-2,1-0,1-0
31223067,99,4-3-3,122,5-3-2,0-1,1-2
31223068,117,4-3-3,126,4-4-2,2-2,2-3
31223069,119,5-4-1,124,4-2-3-1,1-1,1-2
31223070,129,4-2-3-1,125,4-4-2,0-0,1-2
31223071,113,4-3-3,123,5-4-1,1-0,2-1
31223072,118,4-4-2,128,4-3-3,0-0,0-0
31225643,125,4-4-2,99,4-3-3,0-3,0-5
31225641,123,4-2-3-1,120,4-4-2,0-0,4-0
31225652,130,4-4-2,129,4-4-2,1-0,2-0
31225634,107,4-4-2,118,4-2-3-1,1-0,1-1
31225637,122,4-4-2,119,4-4-2,1-1,2-2
31225639,121,5-4-1,113,4-3-3,1-1,2-2
31225645,128,4-3-3,103,4-4-2,0-0,1-0
31225647,124,4-2-3-1,116,4-2-3-1,1-0,4-0
31225649,127,4-4-2,117,4-4-2,0-0,0-0
31225654,126,4-4-2,131,4-4-2,0-0,1-0
1304432,120,4-4-2,117,4-3-3,0-0,0-0
1304434,124,4-3-3,116,4-2-3-1,0-0,2-0
1304433,2380,4-4-2,122,4-4-2,0-1,0-2
1304430,125,3-5-2,129,4-2-3-1,0-0,0-1
1304437,130,4-2-3-1,118,4-4-2,1-0,1-1
1304438,123,4-4-2,2455,4-3-3,0-1,1-1
1304436,103,4-4-2,126,4-4-2,2-2,4-2
1304440,123,4-4-2,120,4-3-3,0-0,2-1
1304446,131,4-4-2,122,4-4-2,0-0,1-0
1304444,117,4-3-3,103,4-4-2,1-0,2-1
1304439,2455,4-3-3,2380,4-4-2,0-1,0-2
1304445,124,4-2-3-1,125,3-5-2,1-1,2-1
1304447,129,4-2-3-1,130,4-2-3-1,2-0,2-0
1304442,118,4-2-3-1,113,4-3-3,0-0,0-0
1304458,125,4-4-2,131,4-4-2,0-0,0-0
1304452,103,4-4-2,2455,4-3-3,1-0,1-1
1304450,2411,4-4-2,118,4-2-3-1,0-0,0-3
1304453,122,4-4-2,126,4-4-2,1-1,1-3
1304455,120,4-3-3,116,4-2-3-1,0-1,1-2
1304454,107,4-4-2,124,4-2-3-1,1-0,6-1
1304449,2380,4-4-2,128,4-3-3,0-0,1-3
1304451,130,4-2-3-1,117,4-4-2,0-1,1-1
1304457,99,4-2-3-1,123,4-4-2,4-0,4-0
1304461,118,4-1-4-1,103,4-4-2,0-0,0-1
1304465,131,4-4-2,129,4-2-3-1,3-0,3-0
1304459,123,4-2-3-1,125,4-4-2,2-1,3-1
1304463,2455,4-3-3,107,4-4-2,0-0,0-0
1304462,113,4-3-1-2,130,4-2-3-1,0-0,1-0
1304466,120,4-4-2,2411,4-4-2,0-1,0-1
1304460,128,4-3-3,126,4-4-2,0-0,1-0
1304468,116,4-2-3-1,2380,4-2-3-1,0-0,0-1
1304467,117,5-3-2,99,4-2-3-1,0-1,0-3
1304471,130,4-4-2,120,4-2-3-1,1-1,1-2
1304477,107,4-4-2,123,4-1-4-1,0-0,0-0
1304470,2411,3-4-3,2455,4-2-3-1,0-0,0-0
1304473,118,4-4-2,131,4-4-2,1-0,3-0
1304472,103,4-4-2,129,4-2-3-1,0-1,0-2
1304469,122,4-4-2,117,4-4-2,1-0,2-0
1304478,125,3-5-2,116,4-2-3-1,0-0,1-0
1304474,126,4-4-2,113,4-3-3,0-1,0-2
1304475,2380,4-4-2,124,4-2-3-1,0-1,1-1
1304476,99,4-2-3-1,128,4-3-3,1-1,1-1
1304483,124,4-2-3-1,128,4-3-3,0-0,1-0
1304484,117,4-4-2,107,4-4-2,0-1,0-2
1304481,113,4-3-3,2380,4-4-2,0-1,0-1
1304479,131,4-4-2,99,4-2-3-1,0-0,1-0
1304485,120,4-4-2,122,4-4-2,0-0,0-0
1304487,116,4-2-3-1,126,4-4-2,0-0,2-0
1304480,123,4-1-4-1,103,4-4-2,1-1,2-1
1304482,2455,4-3-3,130,4-2-3-1,0-1,2-2
1304488,125,3-4-1-2,2411,4-4-2,0-1,0-2
1304486,129,4-2-3-1,118,4-1-4-1,0-1,0-3
256485,809,4-2-3-1,806,4-4-2,0-0,1-0
256486,794,3-5-2,789,3-4-3,0-1,0-2
256487,788,4-4-2,799,4-2-3-1,0-0,1-3
256488,48,3-5-2,807,4-2-3-1,1-0,1-0
256489,802,4-3-3,785,4-2-3-1,0-0,2-0
256490,737,4-3-3,808,4-5-1,1-1,1-2
256491,798,3-4-3,738,3-4-3,3-0,4-0
256492,812,4-4-2,811,4-2-3-1,3-0,3-0
256493,789,3-4-3,788,4-5-1,0-0,2-1
256494,808,4-5-1,48,3-5-2,0-0,1-1
256495,807,4-2-3-1,737,4-3-3,0-0,0-0
256496,738,3-4-3,812,4-4-2,0-0,0-1
256497,806,4-2-3-1,798,3-4-3,0-1,0-2
256498,799,4-3-3,802,3-4-3,1-1,5-1
256499,811,4-2-3-1,794,3-5-2,0-0,2-0
256500,785,4-2-3-1,809,4-2-3-1,1-1,1-2
256501,789,4-2-3-1,798,3-4-3,3-0,4-4
256502,48,3-5-2,802,4-3-3,0-0,2-0
256503,788,4-5-1,811,4-2-3-1,1-0,2-1
256504,794,3-5-2,738,3-4-3,0-0,0-0
256505,809,4-2-3-1,799,4-2-3-1,0-0,1-2
256506,737,4-3-3,785,4-5-1,1-0,1-1
256507,808,4-5-1,806,4-2-3-1,1-0,4-0
256508,812,4-4-2,807,4-3-3,0-0,1-0
256509,738,3-4-3,789,3-4-3,0-0,1-0
256510,811,4-2-3-1,737,4-3-3,0-1,0-2
256511,785,4-4-2,788,4-5-1,0-0,2-0
256512,806,3-4-3,48,3-5-2,0-2,1-5
256513,799,4-3-3,812,4-4-2,1-0,2-0
256514,798,3-4-3,794,3-5-2,0-0,1-0
256515,807,4-2-3-1,809,4-2-3-1,0-0,0-1
256516,802,4-3-3,808,4-5-1,1-1,2-2
256517,789,3-4-3,811,4-2-3-1,0-0,1-2
256518,794,3-5-2,806,4-4-2,0-0,2-3
256519,738,3-4-3,788,4-3-3,0-0,0-0
256520,737,4-2-3-1,798,3-4-3,0-0,0-1
256521,785,4-2-3-1,799,4-3-3,0-0,1-2
256522,812,4-4-2,48,3-5-2,0-0,2-0
256523,809,4-2-3-1,802,4-3-3,1-0,3-0
256524,808,4-1-2-3,807,4-2-3-1,1-0,2-0
256525,811,4-2-3-1,808,4-5-1,0-1,1-2
256526,802,4-3-3,812,4-4-2,0-2,0-5
256527,806,4-2-3-1,738,3-4-3,0-0,1-0
256528,798,3-4-3,809,4-2-3-1,2-0,2-2
256529,799,4-3-3,737,4-5-1,1-0,4-1
256530,807,4-4-2,785,4-2-3-1,2-1,7-1
256531,48,3-5-2,789,4-3-3,0-0,2-1
256532,788,4-3-3,794,4-5-1,0-0,3-0
256533,810,4-4-2,794,4-5-1,0-1,0-2
256534,794,4-5-1,810,4-4-2,0-0,2-2
29272970,788,4-2-3-1,809,4-2-3-1,0-1,0-2
29272964,807,4-2-3-1,808,4-3-3,0-1,0-1
29272967,798,4-3-3,794,4-3-3,1-1,2-1
29272957,799,4-2-3-1,785,4-3-3,1-0,2-0
29272975,802,4-4-2,48,3-5-2,0-0,0-2
29272953,806,3-4-3,737,4-3-3,1-1,1-1
29272959,811,4-4-2,784,4-2-3-1,0-1,0-3
29272972,812,4-3-3,793,3-5-2,0-0,2-0
31427726,48,3-4-3,798,4-3-3,0-4,1-4
31427727,809,4-2-3-1,802,4-4-2,1-1,1-2
31427728,808,4-3-3,799,4-3-3,1-0,2-2
31428148,737,4-3-3,812,4-3-3,0-1,1-1
31428152,794,3-5-2,811,4-2-3-1,2-0,4-0
31428154,793,3-5-2,806,3-4-3,0-1,0-1
31428156,785,4-4-2,788,4-2-3-1,0-0,0-2
31428159,784,4-3-3,807,4-3-3,1-1,1-2
31432811,806,4-4-2,794,3-4-3,0-0,0-2
31432814,798,4-3-3,809,4-2-3-1,2-0,3-0
31432816,812,4-4-2,784,3-4-3,1-1,2-2
31432822,799,4-3-3,48,4-3-3,0-0,0-2
31432825,802,4-4-2,785,4-2-3-1,0-0,0-0
31434384,811,4-2-3-1,808,4-3-3,0-0,0-0
31434386,807,4-2-3-1,793,3-5-2,0-1,2-2
31434388,788,4-2-3-1,737,4-3-3,1-2,2-2
42302159,809,4-2-3-1,794,3-5-2,4-0,5-0
42302160,788,3-4-3,807,4-2-3-1,1-1,2-2
42302164,793,3-5-2,799,4-2-3-1,0-1,2-1
42302165,48,3-4-3,812,4-3-3,1-0,2-2
42302167,808,4-3-3,802,4-4-2,0-1,1-1
42303484,737,4-3-3,811,4-2-3-1,0-0,1-0
42303490,784,4-2-3-1,806,4-4-2,2-0,3-1
42305225,798,4-3-3,808,4-3-3,0-1,1-1
42305227,794,4-4-2,785,3-5-2,1-0,1-2
42305229,812,4-3-3,809,4-2-3-1,1-0,1-0
42306543,806,4-2-3-1,788,4-2-3-1,1-0,1-2
42306545,799,4-4-1-1,784,3-4-3,1-0,1-0
42306547,811,4-2-3-1,793,3-4-3,0-0,0-1
42306549,807,4-2-3-1,48,3-4-3,0-0,1-0
42306551,802,4-4-2,737,4-3-3,0-0,0-0
42311629,48,3-4-3,806,4-2-3-1,0-0,1-1
42311634,808,4-3-3,812,4-3-3,1-0,1-0
42311638,737,4-3-3,799,4-2-3-1,1-0,3-0
42311644,788,3-4-3,802,4-4-2,0-1,2-1
42314846,809,4-2-3-1,811,4-3-3,2-1,2-2
42314852,798,4-3-3,807,4-3-3,1-0,3-1
42314860,785,3-5-2,793,3-5-2,0-0,0-1
42314866,784,3-4-3,794,4-3-3,0-0,1-0
57442976,806,4-2-3-1,785,5-3-2,0-0,0-1
57442980,799,4-2-3-1,788,4-2-3-1,0-0,0-0
57447050,811,4-3-3,48,3-4-3,0-0,2-0
57447053,802,4-2-3-1,784,3-4-3,0-0,1-0
57447056,807,4-2-3-1,809,4-2-3-1,0-2,1-2
57447061,793,5-3-2,737,4-3-3,1-0,3-1
57450546,794,3-4-3,808,4-3-3,1-0,1-2
57450550,812,4-4-2,798,4-3-3,1-0,1-1
58762938,48,3-5-2,788,4-2-3-1,0-0,1-0
58762941,809,4-2-3-1,806,3-5-2,0-0,1-0
58762946,807,4-4-2,811,4-4-2,1-0,1-1
59498897,737,4-3-3,808,4-3-3,2-0,6-0
59498900,798,4-3-3,802,4-4-2,0-0,2-0
59498903,794,3-4-3,799,4-2-3-1,1-1,1-2
59498908,785,4-3-3,812,4-4-2,0-1,1-2
59498910,784,3-4-3,793,3-5-2,0-0,1-0
61340808,788,4-2-3-1,798,4-3-3,1-1,4-2
61340814,812,3-4-3,794,3-4-3,0-1,2-1
61340820,784,3-4-3,48,5-3-2,1-1,2-2
61340824,806,3-5-2,811,4-4-2,1-0,2-2
61340830,808,4-3-3,809,4-2-3-1,0-0,1-0
61340839,785,4-2-3-1,737,4-3-3,0-0,2-2
62169275,799,4-2-3-1,807,4-2-3-1,0-0,1-1
62169278,802,4-4-2,793,5-3-2,1-1,3-1
64877615,737,4-3-3,48,3-4-3,2-0,4-0
64877621,809,4-2-3-1,785,4-3-1-2,0-0,0-0
64877625,798,4-3-3,784,4-5-1,1-0,2-0
65627376,811,4-4-2,802,4-4-2,0-1,1-1
65627379,807,4-2-3-1,806,4-2-3-1,1-0,2-2
65627382,794,5-3-2,788,3-4-3,0-0,1-1
65627385,812,3-4-3,799,4-3-3,2-0,3-0
65627388,793,5-3-2,808,4-3-3,0-4,0-5
67437808,737,4-3-3,807,4-2-3-1,0-0,0-0
67437811,806,4-2-3-1,798,4-3-3,2-0,3-3
67437816,808,4-3-3,784,4-5-1,1-1,3-3
67437818,48,4-3-3,809,4-2-3-1,0-0,0-1
67437826,788,4-3-3,812,3-4-3,1-0,2-5
68189665,799,4-2-3-1,802,4-4-2,1-0,3-0
68189667,793,5-3-2,794,4-4-2,1-0,2-2
68189669,785,4-2-3-1,811,4-4-2,0-0,0-0
71992543,809,4-2-3-1,737,4-3-3,2-1,3-1
71992546,802,4-4-2,806,4-4-2,0-0,1-2
72474745,811,4-4-2,799,4-2-3-1,1-0,1-1
72474751,807,4-2-3-1,812,3-5-2,0-2,0-3
72474754,784,4-4-2,785,4-3-3,0-0,1-1
72474748,794,4-4-2,48,4-4-2,0-0,0-0
73226763,808,4-3-3,788,4-3-1-2,1-3,3-3
73226766,798,4-4-2,793,3-5-2,0-0,1-1
75660255,799,4-2-3-1,806,4-3-3,0-1,1-1
75660260,812,3-4-3,811,4-4-2,2-1,4-1
75660264,784,3-5-2,809,4-2-3-1,0-2,1-2
76297258,48,4-4-2,808,4-3-3,0-2,1-2
76297261,737,4-3-3,798,4-3-3,1-0,2-1
76297264,807,4-3-1-2,785,4-3-1-2,1-2,2-2
76297267,794,3-4-3,802,4-4-2,0-1,0-3
76297270,793,3-5-2,788,3-4-3,0-1,1-1
77998183,737,4-3-3,794,4-5-1,0-1,0-2
77998188,806,3-5-2,812,3-4-3,0-1,0-1
77998191,802,4-4-2,807,4-2-3-1,0-0,1-1
77998194,809,4-2-3-1,799,4-2-3-1,0-2,1-2
77998199,793,3-4-3,48,3-4-3,2-1,3-1
77998203,785,4-3-3,808,4-3-3,0-0,0-1
78691425,811,4-4-2,798,4-3-3,2-1,3-2
78691431,788,3-4-3,784,3-5-2,2-1,3-3
80942497,809,4-2-3-1,793,3-4-3,0-1,2-1
80942502,812,4-4-2,802,4-4-2,1-1,2-1
16232,48,4-4-2,785,4-1-2-3,0-1,0-1
16234,808,4-3-3,806,4-3-3,4-0,4-2
16236,798,4-3-3,799,4-2-3-1,0-1,1-2
16238,788,4-3-3,811,4-3-3,2-0,3-1
16240,794,3-4-3,807,4-2-3-1,1-1,1-1
16242,784,3-5-2,737,4-3-3,1-2,1-3
24840,802,4-4-2,809,4-2-3-1,0-1,0-3
126451,806,3-4-3,48,4-4-2,1-1,1-1
126452,799,3-5-2,808,4-3-3,1-1,2-2
126453,793,5-3-2,812,4-2-3-1,1-0,2-2
127005,737,4-3-3,784,4-4-2,1-0,2-1
127006,811,4-3-3,788,4-3-3,1-1,1-2
127007,807,4-2-3-1,798,4-3-3,0-2,1-3
127008,785,4-3-3,794,3-5-2,1-0,2-0
128975,809,4-2-3-1,807,4-2-3-1,0-1,2-2
128976,788,4-3-3,799,3-5-2,0-1,3-1
131905,808,4-3-3,785,4-3-3,0-0,0-1
131906,812,4-3-3,806,3-4-3,1-0,2-1
131907,48,4-4-2,811,4-4-2,1-0,2-0
131908,784,4-5-1,802,4-4-2,0-1,2-1
132260,798,4-3-3,737,4-3-3,0-0,0-1
132261,794,4-2-3-1,793,5-3-2,1-1,1-4
587145,785,4-3-3,806,3-4-3,2-0,2-1
587146,784,4-5-1,788,4-3-3,0-0,2-0
15059,48,3-5-2,737,4-3-3,0-0,0-1
15061,811,4-4-2,809,4-2-3-1,0-0,3-1
15063,793,3-5-2,807,4-3-3,0-1,1-1
15065,799,3-4-3,794,3-4-3,1-2,3-3
15067,812,4-4-2,808,4-3-3,1-1,1-1
15069,802,4-2-3-1,798,4-3-3,2-2,4-3
1301018,811,4-4-2,794,3-4-3,1-0,1-1
1307679,807,4-3-3,799,4-2-3-1,0-1,0-4
1307680,798,4-3-3,785,4-4-2,1-0,2-2
1307682,802,4-4-2,812,4-4-2,2-1,3-2
1308018,809,4-2-3-1,808,4-3-3,0-1,1-1
1308717,799,4-2-3-1,811,4-4-2,1-0,2-2
1308937,737,4-3-3,788,4-3-1-2,0-0,1-1
1308938,794,3-5-2,798,4-5-1,0-2,0-2
1308939,785,4-3-3,802,4-4-2,0-0,0-0
1311057,806,4-3-3,784,4-5-1,1-0,2-0
1311058,808,4-3-3,793,5-3-2,1-1,2-2
1315104,808,4-3-3,737,4-3-3,1-0,1-1
1315105,788,3-4-3,806,4-3-3,0-0,2-1
1315106,793,5-3-2,802,4-4-2,0-0,1-0
1315107,784,4-5-1,811,4-4-2,1-2,1-3
1317092,48,4-3-3,793,5-3-2,0-0,1-0
1317406,794,4-5-1,784,4-2-3-1,0-0,1-1
1323540,737,4-3-3,806,4-4-2,3-0,3-0
1323541,802,4-4-2,808,4-3-3,2-2,3-2
1323955,799,4-2-3-1,809,4-3-3,1-0,1-1
1323956,793,5-3-2,811,4-4-2,1-1,3-2
1323957,785,3-4-3,48,4-3-3,0-1,1-2
1323958,807,4-2-3-1,784,4-4-2,1-0,1-0
1323959,798,4-5-1,788,4-3-3,1-1,1-2
1323960,794,3-4-3,812,4-4-2,0-2,0-4
1326494,806,4-4-2,802,4-4-2,0-0,2-1
1326495,788,4-3-3,785,3-4-3,0-1,2-3
1326496,808,4-3-3,794,3-4-3,2-0,3-1
1326497,799,4-2-3-1,793,5-3-2,3-1,4-2
1326498,784,4-4-2,798,4-5-1,1-2,1-3
1326499,48,4-3-3,807,4-2-3-1,1-0,2-0
1326500,811,5-3-2,737,4-3-3,0-0,0-0
1326501,809,4-2-3-1,812,3-5-2,0-1,3-2
118667,6951,4-4-2,6968,5-3-2,0-0,1-2
118668,3934,3-4-3,6962,4-4-2,0-0,0-1
118669,6613,4-3-3,6953,4-2-3-1,1-1,2-4
118670,3932,3-5-2,6952,4-5-1,0-1,1-1
118671,6948,3-5-2,6970,4-5-1,1-0,5-0
118672,6963,4-4-2,3937,3-4-3,1-0,1-1
118673,3930,4-4-2,3363,5-3-2,0-0,1-1
118674,6950,3-4-3,6961,3-5-2,2-1,3-2
118675,6954,3-5-2,6957,4-4-1-1,1-0,3-1
118676,6962,4-3-3,3932,4-4-2,1-0,2-1
118677,6952,4-5-1,6951,5-4-1,1-0,2-0
118678,6953,4-4-1-1,3930,4-4-2,1-0,2-0
118679,6968,5-3-2,6963,4-4-2,0-0,0-0
118680,3363,4-3-3,3934,4-4-2,0-0,0-2
118681,3937,4-2-3-1,6613,4-3-3,2-0,4-1
118682,6956,4-3-3,6948,3-5-2,0-0,2-0
118683,6957,5-3-2,6950,4-4-2,0-0,2-3
118684,6970,4-5-1,6954,3-4-3,0-0,1-1
118685,6961,4-3-1-2,6968,4-4-2,2-0,2-3
118686,3932,4-4-2,6970,4-5-1,0-0,1-1
118687,3930,4-4-2,3937,4-4-2,1-2,5-2
118688,3934,4-4-2,6948,4-4-2,2-0,4-0
118689,6613,5-3-2,6956,4-4-2,1-0,1-1
118690,6950,3-4-3,6952,4-5-1,1-1,2-2
118691,6954,5-3-2,6962,4-4-2,0-0,1-1
118692,6963,4-4-2,6957,5-3-2,1-1,1-2
118693,6951,4-1-4-1,3363,4-2-3-1,2-1,2-1
118694,6962,4-3-3,6952,4-2-3-1,0-0,0-1
118695,6970,4-3-3,3934,4-4-2,0-3,1-3
118696,6948,4-4-2,6950,5-3-2,3-0,4-1
118697,3930,4-4-2,6961,4-4-2,1-1,2-3
118698,6953,4-4-1-1,6963,4-2-3-1,0-0,0-1
118699,6968,5-3-2,3937,4-2-3-1,0-0,2-2
118700,6956,4-3-3,3932,3-4-3,1-1,1-2
118702,3363,4-2-3-1,6613,5-3-2,1-1,1-1
