match_id,season,HTF,HP1N,HP1P,HP2N,HP2P,HP3N,HP3P,HP4N,HP4P,HP5N,HP5P,HP6N,HP6P,HP7N,HP7P,HP8N,HP8P,HP9N,HP9P,HP10N,HP10P,HP11N,HP11P,ATF,AP1N,AP1P,AP2N,AP2P,AP3N,AP3P,AP4N,AP4P,AP5N,AP5P,AP6N,AP6P,AP7N,AP7P,AP8N,AP8P,AP9N,AP9P,AP10N,AP10P,AP11N,AP11P
21327010,20200718,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
21549703,20200719,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
21549705,20200719,4-5-1,31,G,32,D,15,D,14,D,16,D,27,F,10,M,13,M,4,D,7,M,9,F,4-5-1,31,G,32,D,6,D,26,D,2,D,28,M,10,M,17,F,14,M,18,F,11,F
21549707,20200719,3-5-2,19,G,35,D,4,D,5,D,23,D,17,M,77,M,98,F,10,M,18,F,14,F,3-5-2,1,G,4,D,14,M,20,D,28,M,40,D,32,D,23,M,19,F,27,M,9,F
21549709,20200719,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
21549711,20200719,4-5-1,21,G,23,M,15,D,4,D,6,D,72,M,8,M,16,M,10,M,66,D,9,F,4-5-1,25,G,17,D,26,D,2,D,3,M,10,F,14,M,8,M,18,M,22,M,12,F
26624227,20200725,4-3-3,21,G,9,F,8,M,4,M,2,D,20,D,18,F,12,M,40,M,26,F,25,M,4-3-3,21,G,6,D,4,D,15,D,66,D,16,M,7,F,8,M,22,M,72,M,9,F
26624228,20200725,4-3-3,1,G,27,M,4,D,20,D,40,D,19,F,14,M,28,M,9,F,32,D,23,M,4-3-3,25,G,17,D,2,D,26,D,3,M,14,M,8,M,66,F,18,M,10,F,9,F
26624229,20200725,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
26624230,20200725,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
26624231,20200725,4-3-3,21,G,27,D,2,D,15,D,44,D,7,M,10,M,29,D,9,F,17,F,94,M,4-3-3,21,G,4,D,39,D,90,D,10,M,77,M,24,M,26,M,98,F,13,F,7,F
26624232,20200725,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
26890529,20200726,3-4-3,52,G,66,D,4,D,3,D,18,F,29,M,8,M,7,M,27,F,14,F,11,F,3-4-3,21,G,3,D,6,D,4,D,33,D,30,M,10,M,8,M,22,M,11,F,18,F
26890531,20200726,4-5-1,31,G,2,D,26,D,6,D,22,D,7,M,14,M,13,M,17,F,28,M,11,F,4-5-1,21,G,6,D,24,M,15,M,27,M,23,D,16,M,9,M,13,M,7,F,11,F
26890533,20200726,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
26890535,20200726,4-5-1,31,G,14,D,5,D,3,D,17,D,11,F,77,F,12,F,8,M,6,M,10,F,4-5-1,31,G,16,D,14,D,15,D,32,D,7,M,4,D,13,M,8,M,27,F,9,F
26890537,20200726,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
26890539,20200726,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
31236837,20200801,4-1-4-1,31,G,2,D,26,D,6,D,22,D,28,M,7,M,14,M,13,M,10,M,11,F,4-1-4-1,31,G,14,D,5,D,3,D,17,D,8,M,16,M,11,F,77,F,12,F,10,F
31236839,20200801,4-3-3,1,G,27,M,4,D,20,D,40,D,19,F,14,M,28,M,10,F,32,D,23,M,4-3-3,21,G,27,M,2,D,4,D,23,D,24,M,15,M,37,F,66,M,17,D,19,F
31236841,20200801,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
31236843,20200801,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
31236845,20200801,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
31236847,20200801,4-2-3-1,1,G,32,D,15,D,26,D,16,D,4,D,7,M,27,F,10,M,13,M,9,F,4-2-3-1,1,G,30,D,15,D,29,D,27,D,14,M,6,M,7,M,94,M,17,F,9,F
31475343,20200802,4-1-4-1,21,G,33,D,4,D,6,D,17,D,30,M,11,F,10,M,24,M,22,M,9,F,4-1-4-1,21,G,23,M,44,D,15,D,32,D,16,M,72,M,22,M,10,M,98,M,19,F
31475345,20200802,4-3-3,25,G,3,M,2,D,26,D,17,D,15,F,8,M,14,M,9,F,10,F,7,M,4-3-3,21,G,2,D,4,M,8,M,9,F,11,M,12,M,15,D,18,F,25,M,26,F
31475347,20200802,4-1-4-1,21,G,90,D,4,D,39,D,10,M,24,M,13,F,77,M,98,F,26,M,18,F,4-1-4-1,52,G,66,D,4,D,3,D,18,F,29,M,8,M,7,M,11,F,27,F,14,F
31475349,20200802,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
31475351,20200802,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
34762481,20200807,4-5-1,21,G,23,D,4,D,2,D,27,M,11,F,66,M,37,F,15,M,24,M,19,F,4-5-1,25,G,17,D,26,D,4,D,2,D,6,M,8,M,18,M,7,M,10,F,9,F
35237147,20200808,4-3-3,31,G,22,D,5,D,3,D,17,D,12,F,8,M,6,M,10,F,11,F,26,M,4-3-3,1,G,30,D,2,D,15,D,27,D,29,D,6,M,7,M,94,M,17,F,9,F
35237148,20200808,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
35237149,20200808,4-5-1,21,G,23,M,44,D,4,D,6,D,72,M,8,M,66,D,16,M,10,M,9,F,4-5-1,21,G,10,M,39,D,4,D,35,D,24,M,26,M,98,F,77,M,13,F,7,F
35237150,20200808,3-4-3,52,G,66,D,4,D,3,D,18,F,44,M,29,M,7,M,27,F,14,F,77,M,3-4-3,31,G,22,D,6,D,26,D,2,D,28,M,29,F,13,M,14,M,7,M,9,F
35237151,20200808,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
35237152,20200808,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
35524670,20200809,4-5-1,31,G,32,D,26,D,44,D,66,D,27,F,10,M,29,F,5,M,7,M,9,F,4-5-1,41,G,40,D,20,D,4,D,27,M,14,M,16,M,23,M,28,M,32,D,9,F
35524672,20200809,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
35524675,20200809,3-5-2,21,G,9,F,8,M,4,M,25,M,24,D,18,F,15,D,12,M,40,M,26,F,3-5-2,21,G,17,D,5,D,4,D,33,D,30,M,10,M,24,M,7,F,11,F,18,F
35524677,20200809,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
35524680,20200809,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
40069870,20200814,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
40069872,20200814,3-4-3,41,G,4,D,20,D,40,D,28,M,16,M,14,M,23,M,32,D,18,F,27,M,3-4-3,1,G,33,D,4,D,5,D,3,D,10,M,15,D,8,M,11,F,18,F,30,M
40765181,20200815,4-5-1,21,G,23,D,4,D,2,D,27,M,17,D,66,M,37,F,15,M,24,M,19,F,4-5-1,21,G,4,M,8,M,9,F,12,M,15,D,18,F,24,D,26,F,34,D,40,M
40765182,20200815,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
40765183,20200815,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
40765184,20200815,4-1-4-1,21,G,35,D,5,D,39,D,10,M,24,M,13,F,77,M,36,M,26,M,14,F,4-1-4-1,31,G,25,D,26,D,6,D,22,D,28,M,77,M,13,M,7,M,9,F,37,F
40765185,20200815,4-5-1,21,G,32,D,4,D,15,D,66,D,16,M,7,F,8,M,22,M,72,M,19,F,4-5-1,31,G,17,D,3,D,5,D,14,D,7,F,6,M,8,M,12,F,26,M,10,F
41232601,20200816,3-4-3,52,G,66,D,4,D,3,D,18,F,44,M,29,M,7,M,9,F,14,F,11,F,3-4-3,21,G,26,D,14,D,23,D,22,M,7,M,6,M,17,D,10,M,9,F,29,F
41232649,20200816,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
41232761,20200816,4-3-3,1,G,27,D,15,D,2,D,30,D,7,M,6,M,29,D,9,F,17,F,94,M,4-3-3,25,G,17,D,2,D,26,D,3,M,14,M,34,M,22,M,18,M,12,F,9,F
41232802,20200816,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
41232862,20200816,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
42448886,20200821,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
42448887,20200822,3-4-3,25,G,2,D,26,D,17,D,66,F,22,M,6,M,3,M,12,F,10,F,18,M,3-4-3,52,G,3,D,4,D,66,D,7,M,8,M,44,M,18,F,11,F,14,F,9,F
42448888,20200822,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
42448889,20200822,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
42448890,20200822,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
42448892,20200822,4-3-3,1,G,27,D,15,D,2,D,30,D,10,M,6,M,13,F,9,F,17,F,94,M,4-3-3,21,G,27,M,2,D,4,D,23,D,24,M,15,M,35,M,66,M,37,F,19,F
42448893,20200822,3-5-2,21,G,23,D,14,D,26,D,17,D,27,F,13,M,7,M,16,D,9,F,10,M,3-5-2,21,G,2,D,5,D,4,D,35,D,24,M,10,M,98,F,26,M,11,F,18,F
42448895,20200822,4-5-1,21,G,26,D,6,D,4,D,3,D,11,F,7,F,24,M,10,M,8,M,18,F,4-5-1,31,G,17,D,3,D,4,D,22,D,6,M,16,M,12,F,26,M,77,F,10,F
42448891,20200823,4-3-3,41,G,28,M,6,D,20,D,40,D,27,M,32,D,14,M,9,F,3,M,23,M,4-3-3,21,G,32,D,4,D,15,D,23,M,10,M,16,M,99,F,17,M,72,M,9,F
42448894,20200823,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
42448896,20200823,4-5-1,31,G,25,D,92,D,6,D,22,D,29,F,13,M,14,M,37,F,28,M,9,F,4-5-1,21,G,14,M,15,D,16,F,20,D,23,M,25,M,27,D,35,F,40,M,42,M
42448897,20200823,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
42448962,20200825,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
42448964,20200825,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
42448957,20200826,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
42448959,20200826,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
42448969,20200826,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
42448981,20200826,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
42448899,20200828,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
42448898,20200829,4-3-3,21,G,17,F,15,D,14,M,8,M,24,D,23,M,20,D,38,F,35,F,34,D,4-3-3,21,G,26,D,14,D,23,D,22,M,7,M,13,M,17,D,19,F,9,F,27,F
42448900,20200829,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
42448902,20200829,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
42448903,20200829,3-5-2,21,G,5,D,39,D,3,D,8,M,6,M,35,D,25,M,10,M,18,F,12,D,3-5-2,21,G,3,D,4,D,6,D,26,D,8,M,10,M,24,M,7,F,11,F,18,F
42448904,20200829,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
15261,20200830,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15263,20200830,4-5-1,21,G,23,M,44,D,4,D,6,D,72,M,22,M,8,M,99,F,16,M,9,F,4-5-1,21,G,27,M,2,D,4,D,23,D,24,M,15,M,37,F,66,M,11,F,19,F
15265,20200830,4-1-4-1,31,G,2,D,92,D,6,D,32,D,28,M,29,F,13,M,14,M,37,F,9,F,4-1-4-1,25,G,2,D,26,D,3,M,66,F,4,D,8,M,17,D,7,M,10,F,18,M
15267,20200830,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
42448901,20200830,4-2-3-1,31,G,4,D,5,D,3,D,13,D,16,M,6,M,11,F,26,M,77,F,10,F,4-2-3-1,41,G,4,D,14,M,20,D,28,M,40,D,32,D,16,M,23,M,27,M,18,F
42448905,20200830,3-4-3,52,G,66,D,4,D,3,D,18,F,44,M,8,M,22,D,27,F,14,F,11,F,3-4-3,1,G,27,D,15,D,2,D,30,D,13,F,6,M,14,M,9,F,17,F,94,M
1269821,20200904,4-1-4-1,21,G,24,D,20,D,15,D,34,D,8,M,38,F,14,M,23,M,26,F,17,F,4-1-4-1,21,G,5,D,39,D,3,D,35,D,8,M,25,M,6,M,10,M,12,D,14,F
1298941,20200905,4-3-3,41,G,28,M,4,D,20,D,40,D,27,M,32,D,14,M,9,F,3,M,23,M,4-3-3,31,G,32,D,6,D,26,D,25,D,28,M,17,F,13,M,14,M,7,M,11,F
1298942,20200905,4-5-1,21,G,23,D,4,D,22,D,27,M,11,F,66,M,13,M,15,M,16,M,10,F,4-5-1,1,G,26,D,5,D,4,D,33,D,8,M,10,M,24,M,22,M,11,F,13,F
1298943,20200905,4-5-1,31,G,4,D,5,D,3,D,13,M,11,F,26,M,12,F,16,M,6,M,77,F,4-5-1,52,G,3,D,4,D,66,D,7,M,8,M,44,M,18,F,11,F,14,F,27,F
1299375,20200906,3-4-3,25,G,3,M,2,D,4,D,14,M,8,M,66,F,17,D,12,F,10,F,7,M,3-4-3,21,G,26,D,14,D,23,D,32,D,13,M,7,M,27,F,17,D,10,M,9,F
1299376,20200906,4-5-1,21,G,23,M,15,D,4,D,32,D,72,M,8,M,98,M,16,M,10,M,9,F,4-5-1,1,G,30,D,2,D,15,D,27,D,6,M,7,M,13,F,94,M,17,F,9,F
42448911,20200911,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
42448910,20200912,4-5-1,21,G,23,M,15,D,44,D,6,D,72,M,22,M,17,M,99,F,16,M,9,F,4-5-1,52,G,3,D,4,D,6,D,7,M,29,M,18,F,45,M,44,M,11,F,27,F
42448912,20200912,4-3-3,1,G,27,D,15,D,3,D,30,D,10,M,7,M,6,M,22,F,17,F,13,F,4-3-3,31,G,25,D,6,D,26,D,2,D,44,M,11,F,13,M,14,M,7,M,9,F
42448914,20200912,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
42448915,20200912,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
42448917,20200912,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
42448918,20200912,4-3-3,1,G,16,F,15,D,6,M,2,D,25,M,23,M,19,F,36,M,27,D,26,F,4-3-3,41,G,40,D,20,D,4,D,28,M,14,M,32,D,27,M,23,M,3,M,10,F
42448913,20200913,4-3-3,25,G,3,M,2,D,26,D,17,D,18,M,14,M,8,M,9,F,10,F,12,F,4-3-3,31,G,13,M,3,D,5,D,4,D,6,M,47,D,12,F,16,M,77,F,10,F
42448916,20200913,4-5-1,21,G,23,D,2,D,4,D,27,M,11,F,66,M,37,F,24,M,5,M,19,F,4-5-1,21,G,3,D,39,D,5,D,10,M,6,M,25,M,35,D,26,M,12,D,7,F
42448919,20200913,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
42448920,20200913,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
42448921,20200913,4-3-3,1,G,33,D,6,D,5,D,26,D,24,M,10,M,14,M,13,F,11,F,7,F,4-3-3,21,G,26,D,14,D,23,D,32,D,7,M,13,M,27,F,17,D,10,M,9,F
42448942,20200915,4-4-2,31,G,2,D,26,D,92,D,25,D,13,M,17,F,37,F,28,M,9,F,7,M,4-4-2,21,G,32,D,4,D,15,D,23,M,16,M,22,M,8,M,10,M,72,M,99,F
42448947,20200915,4-3-3,1,G,27,D,15,D,2,D,30,D,7,M,6,M,10,M,17,F,9,F,13,F,4-3-3,21,G,24,D,27,D,15,D,34,D,23,M,38,F,14,M,8,M,17,F,35,F
42448934,20200916,3-4-3,21,G,35,D,3,D,39,D,6,M,25,M,98,F,10,M,12,D,13,F,14,F,3-4-3,31,G,4,D,5,D,3,D,13,M,11,F,77,F,26,M,6,M,12,F,10,F
42448935,20200916,3-5-2,52,G,4,D,6,D,3,D,18,F,45,M,44,M,29,M,7,M,27,F,11,F,3-5-2,41,G,40,D,20,D,4,D,28,M,14,M,32,D,27,M,23,M,3,M,18,F
42448939,20200916,3-5-2,21,G,23,D,14,D,26,D,16,D,4,D,7,M,13,M,17,D,10,M,9,F,3-5-2,21,G,27,M,4,D,2,D,23,D,5,M,24,M,25,M,11,F,17,D,19,F
42448951,20200916,4-3-3,1,G,33,D,6,D,5,D,26,D,24,M,10,M,8,M,9,F,11,F,7,F,4-3-3,1,G,19,D,26,D,2,D,3,M,14,M,29,M,7,M,12,F,18,M,9,F
42448922,20200918,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
42448926,20200919,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
42448927,20200919,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
42448923,20200920,4-5-1,41,G,32,D,20,D,40,D,27,M,3,M,16,M,23,M,14,M,28,M,9,F,4-5-1,21,G,30,D,2,D,15,D,27,D,6,M,7,M,8,D,94,M,17,F,9,F
42448924,20200920,4-3-3,1,G,19,D,2,D,26,D,3,M,18,M,14,M,29,M,9,F,10,F,66,F,4-3-3,21,G,3,D,39,D,35,D,10,M,6,M,12,D,98,F,8,M,14,F,13,F
42448925,20200920,4-5-1,31,G,2,D,26,D,92,D,25,D,7,M,17,F,13,M,11,F,44,M,9,F,4-5-1,21,G,3,D,5,D,6,D,33,D,8,M,10,M,30,M,26,D,22,M,20,F
42448928,20200920,4-5-1,31,G,13,M,5,D,4,D,17,D,11,F,26,M,7,F,16,M,47,D,77,F,4-5-1,21,G,8,M,14,M,15,D,24,D,25,M,26,F,27,D,35,F,32,D,38,F
42448929,20200920,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
42448930,20200920,4-5-1,21,G,23,D,2,D,4,D,27,M,11,F,37,F,66,M,15,M,5,M,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,27,F
42448931,20200920,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
42448932,20200920,3-4-3,21,G,23,D,14,D,26,D,17,D,7,M,4,D,16,D,40,M,10,M,13,M,3-4-3,21,G,6,D,44,D,15,D,23,M,8,M,10,M,7,F,99,F,14,M,9,F
42448933,20200920,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
1323346,20200926,3-5-2,21,G,35,D,39,D,3,D,77,M,98,F,12,D,6,M,10,M,13,F,18,F,3-5-2,21,G,23,D,2,D,4,D,27,M,11,F,24,M,66,M,15,M,5,M,10,F
42448936,20200926,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
42448937,20200926,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
42448938,20200926,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
42448940,20200926,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
1323341,20200927,3-5-2,52,G,4,D,6,D,3,D,18,F,45,M,29,M,44,M,7,M,27,F,11,F,3-5-2,21,G,23,M,15,D,4,D,32,D,16,M,7,F,10,M,8,M,66,D,9,F
1323342,20200927,4-3-3,41,G,18,F,16,F,14,M,8,M,27,D,25,M,23,M,38,F,34,D,32,D,4-3-3,31,G,32,D,92,D,26,D,25,D,28,M,37,F,17,F,13,M,11,F,9,F
1323343,20200927,4-5-1,31,G,13,D,3,D,5,D,22,D,6,M,16,M,12,F,26,M,11,F,10,F,4-5-1,21,G,20,D,29,D,15,D,8,D,6,M,7,M,94,M,17,F,61,F,9,F
