continent,country,league,season,team_name,transfer_type,player_id,player_name,transfer_team,type,date,fee
Asia,Republic of Korea,K League 1,2019,Busan I Park,departures,NaN,Soma Novothny,Ujpest FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jin-hyun Lee,Pohang Steelers FC,Buy,NaN,$424Th.
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Dejan Damjanović,Suwon Samsung,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Rildo,Chapecoense SC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Chan-woong Lee,Seoul TNT Fit.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jin-woo Jo,Matsumoto Yamaga FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Tae-hyeon Hwang,Ansan Greeners,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Myeong-rae Ha,Pohang Steelers FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Keun-seob Lee,School Team SK,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jung Shin,Cheonggu HS,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Chang-min Ahn,Bupyeong HS,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jong-tae Yoon,IPU,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Ki-dong Park,Gyeongnam FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jae-uh Kim,Bucheon FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Jin-yong Lee,Daegu Yth.,,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Dong-jin Kim,Asan Mugunghwa,,2019-08-12,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Chang-mu Shin,Sangju Sangmu Phoenix,,2019-09-17,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Seon-min Kim,Asan Mugunghwa,,2019-08-12,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,arrivals,NaN,Kyeong-jun Kim,Seoul E-Land FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Rildo,Avai FC SC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Yong-jae Jo,Changwon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Hae-ung Lee,Cheongju FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Byung-hyun Park,Sangju Sangmu Phoenix,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Jun-yub Kim,Incheon United FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Hyun-woo Jo,Ulsan Hyundai,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Seon-ho Jung,Suwon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Seok-yong Son,Seoul E-Land FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Kyeong-jun Kim,Ansan Greeners,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Hee-hoon Han,Gwangju FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Jae-min Seo,Seoul E-Land FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Yun-gu Gang,Incheon United FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Jae-min Seo,Incheon United FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Han-bin Park,FC Slovan Liberec B,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Dário Júnior,FK Neftchi Baku,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Yoo-seung Hwang,Busan Trans.Co.,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Ki-dong Park,Gyeongnam FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Ki-ung Song,Without Club,,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Hyeon-uh Lee,Without Club,,NaN,-
Asia,Republic of Korea,K League 1,2019,Daegu FC,departures,NaN,Hyeon-cheol Jeon,Without Club,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Maxwell Acosty,HNK Rijeka,Buy,NaN,$550Th.
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Manuel Palacios,CD Atletico Huila,Buy,NaN,$457Th.
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Seung-hun Choi,Kijeon College,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Maurides,Changchun Yatai,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Khurshid Giyosov,Bunyodkor,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Nam Ha,Nambu Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jin-ku Jeong,Myongji Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jin-uk Song,Icheon Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Bon-hyeok Koo,Gimhae FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jun-seok Lim,Byuksan FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Nilson,Bucheon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jong-woo Yoo,Soongsil Univ.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Chae-hwa Park,Seongnam Ilhwa,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jin-yeong Kwon,Busan I Park,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Woo-jae Choi,Gangwon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Woo-jae Choi,Gangwon FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Gi-pyo Kwon,Pohang Steelers FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jeong-bin Lee,Incheon United FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Kyeong-min Kim,Jeonnam Dragons,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Seung-cheol Kwon,Icheon Citizen,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jeong-min Kim,Ansan Greeners,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jae-hyeon Mo,Suwon FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Tae-ahn Kwon,Sangju Sangmu Phoenix,,2019-09-17,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Se-heui Ahn,Sangju Sangmu Phoenix,,2020-02-08,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Jin-beom An,Sangju Sangmu Phoenix,,2020-01-21,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,arrivals,NaN,Seung-ho Choi,Cheonan City,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Manuel Palacios,Pohang Steelers FC,Sell,NaN,$930Th.
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Gue-sung Jo,Jeonbuk Hyundai,Sell,NaN,$644Th.
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Kang-jun Ko,Jeonju Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Seong-su Eun,Jinju Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Won-min Kim,Hwaseong FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Alex,TP Ho Chi Minh,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Myung-jin Kim,Chungju Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Gil-dong Hong,Unknown,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Yeong-do Kim,Unknown,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Jeong-bin Lee,Sangju Sangmu Phoenix,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Deog-jung Kim,Paju Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Mykola Kovtalyuk,Dila-2 Gori,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Dylan Fox,Central Coast Mariners FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Sang-won Kim,Pohang Steelers FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Pil-su Choi,Busan I Park,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Seung-ho Choi,Cheonan City,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Eui-hyeok Han,Gyeongju Citi.,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Bon-sang Ku,Daejeon Citizen FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Tae-ahn Kwon,Mokpo City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Jin-beom An,Incheon United FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Seong-bin Ahn,Gangneung City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Eon-jae Ryu,Gangneung City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Jae-hun Choi,Seoul E-Land FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Gwang-hoon Chae,Gangwon FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Sin-cheol Kim,Cheonan City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Seung-ho Choi,Cheonan City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Chae-hwa Park,Retired,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Byoung-keun Ko,Retired,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Manuel Palacios,CD Atletico Huila,,2019-08-26,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Woo-jae Choi,Gangwon FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Jeong-bin Lee,Incheon United FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Anyang,departures,NaN,Jae-hyeon Mo,Suwon FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Jin-ya Kim,Incheon United FC,Buy,NaN,$550Th.
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Yu-min Yang,Soongsil Univ.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Chan-hee Han,Jeonnam Dragons,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Seung-gyu Han,Jeonbuk Hyundai,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Min-kyu Park,Daejeon Citizen FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Kyu-ro Lee,Pocheon Citizen,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Myung-joo Lee,Asan Mugunghwa,,2019-09-06,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Se-jong Ju,Asan Mugunghwa,,2019-09-06,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Adriano,Without Club,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Min-su Kim,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Min-gyu Oh,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Seok-yeong Cho,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Jin-sung Kim,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Oh-yeon Cha,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Sang-hee Kang,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Han-min Jung,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,arrivals,NaN,Sung-yun Kwon,FC Seoul Res.,,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Kyu-ro Lee,Daejeon Citizen FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Heui-woong Jang,Without Club,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Myung-joo Lee,AL Wahda FC (Uae),Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Seong-jae Shin,Jeonnam Dragons,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Ki-wook Hwang,Jeonnam Dragons,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Seung-won Yun,Daejeon Citizen FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Won-jin Jung,Sangju Sangmu Phoenix,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Heui-seong Park,Gimhae FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Dong-jin Park,Sangju Sangmu Phoenix,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Jae-won Shin,Ansan Greeners,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Geon-cheol Lee,Chuncheon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Chang-mo Ku,Ulsan Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Min-kyu Park,Daejeon Citizen FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Woong-hee Lee,Daejeon Citizen FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Sung-min Park,Defense Min.,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Hak-seon Lee,Pocheon Citizen,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Woo-ram Jeon,Pocheon Citizen,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Min-kyu Park,Suwon FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,FC Seoul,departures,NaN,Dae-sung Ha,Retired,,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Moo-yol Go,Jeonbuk Hyundai,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Yeong-jae Lee,Gyeongnam FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Jae-heon Kim,Yeoju Citizen,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Jae-uk Shin,Ajou University,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Jae-beom Kwon,Kyunghee HS,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Young-bin Kim,Gwangju FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Gang-han Lee,C. Kwandong Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Won-jin Hong,Sangji Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Seung-jun Song,Sangji Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Yeon-gyu Lee,Kyung Hee Univ.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Se-gye Sin,Suwon Samsung,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Chae-min Lim,Seongnam Ilhwa,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Bum-soo Lee,Gyeongnam FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Yun-seong Jo,Cheongju Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Min-woo Seo,Yeungnam Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Seung-dae Kim,Jeonbuk Hyundai,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Kwang-seok Mun,Seongnam Ilhwa,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Gwang-hoon Chae,FC Anyang,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Byeong-wook Lee,Seoul E-Land FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Chi-won Choi,Gyeongju Citi.,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Takahiro Nakazato,Yokohama FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Kyong-bae Park,Gangwon Yth.,,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Kyeong-jung Kim,Sangju Sangmu Phoenix,,2020-01-21,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Tae-ho Lee,Seoul E-Land FC,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Woo-jae Choi,FC Anyang,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Kyeong-woo Kim,Asan Mugunghwa,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,arrivals,NaN,Su-hyeok Kim,Gangneung City,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Jae-ik Lee,Al Rayyan SC,Sell,NaN,$673Th.
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Ji-hun Kang,Sangju Sangmu Phoenix,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Seung-yong Jeong,Pocheon Citizen,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Takumi Kiyomoto,Fujieda MYFC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Kyeong-woo Kim,Asan Mugunghwa,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Kyeong-woo Kim,Chungnam Asan FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Ho-jun Kim,Busan I Park,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Woo-jae Choi,FC Anyang,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Valentinos Sielis,Jeju United FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Nemanja Bilbija,Hsk Zrinjski Mostar,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Jo-gook Jeong,Jeju United FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Myeong-won Seo,Bucheon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Yong-su Han,Gwangju FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Chang-jun Park,Gyeongnam FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Uros Djeric,Gyeongnam FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Tae-ho Lee,Seoul E-Land FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Woo-jae Choi,FC Anyang,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Seung-woo Nam,Busan Trans.Co.,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Min-su Lee,Gangneung City,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Seung-kyu Lee,Changwon FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Chi-won Choi,Hwaseong FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Jae-gwan Lee,Hwaseong FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Jae-heon Kim,Suwon FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Tae-ho Lee,Bucheon FC,Sell,NaN,?
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Seok-min Ham,Chungnam Asan FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gangwon FC,departures,NaN,Seok-yeong Yun,Kashiwa Reysol,,2019-12-31,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Chang-jun Park,Gangwon FC,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Ho-su Kim,SungkyunkwanUni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Min-yong Sim,Bupyeong HS,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Yeong-geun Kim,Halla Univ.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Yeong-han Kim,SungkyunkwanUni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Eui-bin Kang,Kwangwoon University,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Sang-beom Seok,Chung-Ang Uni,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Hyeong-won Kim,Yonsei Univ.,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Nick Ansell,Jeonnam Dragons,Free transfer,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Kyu-pyo Kim,Pohang Steelers FC,Loan,NaN,-
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Uros Djeric,Gangwon FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Osman,Red Bull,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Il-su Hwang,Ulsan Hyundai,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Sung-dong Baek,Suwon FC,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Hyuk-jin Jang,Ansan Greeners,Buy,NaN,?
Asia,Republic of Korea,K League 1,2019,Gyeongnam FC,arrivals,NaN,Kyeong-min Kim,Chonburi FC,Buy,NaN,?
