match_id,team_id,fouls,injuries,corners,offsides,shots_total,shots_on_target,shots_off_target,shots_blocked,possessionpercent,yellowcards,yellowredcards,redcards,substitutions,goal_kick,goal_attempts,free_kick,throw_in,ball_safe,goals,penalties,attacks,dangerous_attacks
1272412,2265,5,2,9,4,15,8,7,NaN,62,2,0,0,3,6,15,18,15,44,2,0,24,32
1272412,2257,18,0,4,0,6,4,2,NaN,38,6,0,0,3,11,6,9,16,45,2,1,32,23
1272413,2254,NaN,1,5,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,50,3,1,19,31
1272413,2263,NaN,2,4,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,43,0,0,35,22
1272414,2256,NaN,2,6,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,46,1,0,24,30
1272414,2265,NaN,2,2,0,0,NaN,NaN,NaN,0,0,0,0,3,0,0,0,0,46,3,0,33,21
1272415,132,NaN,0,10,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,28,3,0,33,39
1272415,2255,NaN,4,0,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,64,2,0,24,12
1272416,2805,16,1,3,1,14,6,7,1,58,3,0,0,3,6,13,17,24,36,2,0,20,44
1272416,2263,16,2,6,1,7,2,3,2,42,6,0,0,3,18,5,17,25,48,0,0,23,29
1272424,2261,NaN,3,8,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,36,2,2,23,41
1272424,134,NaN,4,4,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,50,3,0,24,26
1272425,2266,NaN,1,7,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,41,2,0,29,30
1272425,2258,NaN,1,2,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,59,2,0,23,18
1272426,2264,12,0,9,3,6,3,1,2,59,2,0,0,3,7,4,20,20,36,1,0,27,37
1272426,2257,20,1,5,0,9,5,2,2,41,4,0,0,3,3,7,15,18,46,1,0,23,31
1272427,86,NaN,NaN,8,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,33,2,0,26,41
1272427,2254,NaN,NaN,5,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,52,1,0,24,24
1272428,2262,NaN,2,0,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,63,1,0,20,17
1272428,2260,NaN,0,6,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,32,1,0,37,31
1272429,105,6,2,6,2,11,4,4,3,55,1,0,1,3,7,8,24,40,47,2,1,27,26
1272429,2259,22,2,5,2,16,10,5,1,45,5,0,0,3,5,15,8,19,41,2,0,22,37
1272430,2265,NaN,NaN,4,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,46,4,0,24,30
1272430,2805,NaN,NaN,6,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,39,1,0,34,27
1272431,2255,10,2,4,2,17,8,9,NaN,56,3,0,0,2,15,17,14,17,46,1,0,22,32
1272431,105,12,2,6,2,13,5,8,NaN,44,3,0,0,2,14,13,12,22,45,1,0,27,28
1272432,2257,NaN,NaN,8,0,0,NaN,NaN,NaN,0,5,0,0,2,0,0,0,0,46,1,0,0,54
1272432,2254,NaN,NaN,3,0,0,NaN,NaN,NaN,0,4,0,0,3,0,0,0,0,54,2,0,0,46
1272433,134,13,0,9,4,12,7,5,0,33,1,0,0,3,19,12,8,16,45,2,0,12,43
1272433,2258,7,1,9,1,20,3,13,4,67,0,0,0,3,6,16,17,24,28,1,0,23,49
1272441,2263,14,NaN,9,3,13,6,7,NaN,64,3,0,0,2,9,13,19,19,40,0,0,26,34
1272441,2256,17,NaN,4,2,4,2,2,NaN,36,2,0,1,3,18,4,17,25,51,0,0,33,16
1272442,86,NaN,4,8,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,31,3,1,28,41
1272442,2264,NaN,0,1,0,0,NaN,NaN,NaN,0,3,1,0,3,0,0,0,0,66,0,0,17,17
1272443,2261,NaN,3,6,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,47,5,0,19,34
1272443,132,NaN,0,5,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,60,1,0,19,21
1272444,2260,NaN,0,7,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,57,1,0,21,22
1272444,2266,NaN,1,8,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,39,2,0,27,34
1272445,2259,NaN,1,6,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,39,3,0,28,33
1272445,2262,NaN,4,0,0,0,NaN,NaN,NaN,0,0,0,0,3,0,0,0,0,70,0,0,23,7
1272447,2805,12,1,7,2,15,5,7,3,53,1,1,0,3,4,12,9,17,36,1,0,22,42
1272447,2256,7,2,6,2,12,6,3,3,47,1,0,0,3,9,9,14,13,49,2,0,20,31
1272448,2254,NaN,1,5,0,0,NaN,NaN,NaN,0,0,0,0,3,0,0,0,0,48,5,1,23,29
1272448,2261,NaN,0,9,0,0,NaN,NaN,NaN,0,0,0,0,2,0,0,0,0,40,2,1,24,36
1272452,2266,NaN,0,8,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,45,1,2,17,38
1272452,86,NaN,1,5,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,52,1,0,25,23
1272454,132,14,1,4,0,10,7,3,NaN,36,0,0,0,3,9,10,18,24,38,6,1,27,35
1272454,2263,16,0,4,2,9,6,3,NaN,64,4,0,0,3,6,9,14,13,37,3,0,32,31
1272446,105,19,NaN,4,0,12,7,3,2,52,3,1,0,3,9,10,14,22,44,2,0,24,32
1272446,2260,14,NaN,5,0,12,5,6,1,48,2,0,0,3,7,11,19,16,44,1,0,28,28
1272449,2258,NaN,0,3,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,49,1,0,24,27
1272449,2265,NaN,2,9,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,50,3,0,18,32
1272450,2262,NaN,5,5,0,0,NaN,NaN,NaN,0,3,0,0,3,0,0,0,0,47,0,0,28,25
1272450,2257,NaN,0,4,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,54,2,0,15,31
1272453,2264,10,NaN,3,1,21,5,4,12,59,1,0,0,3,10,9,17,20,38,2,0,23,39
1272453,134,16,NaN,8,1,14,6,5,3,41,2,0,0,3,11,11,11,13,35,2,0,24,41
1272463,2256,NaN,1,4,0,0,NaN,NaN,NaN,0,0,0,0,3,0,0,0,0,37,1,1,36,27
1272463,2264,NaN,1,3,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,62,3,0,19,19
1272466,134,14,2,4,0,11,6,2,3,32,2,0,0,3,15,8,14,16,45,2,1,21,34
1272466,86,13,0,4,1,20,10,9,1,68,3,0,0,3,5,19,14,23,29,1,1,24,47
1272465,2263,12,3,4,5,5,3,2,NaN,52,1,0,0,3,9,5,14,26,48,2,0,28,24
1272465,2266,14,0,3,0,8,4,4,NaN,48,1,0,0,3,6,8,17,20,48,0,0,29,23
1272468,2259,NaN,NaN,4,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,53,3,0,21,26
1272468,2258,NaN,NaN,10,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,42,0,0,20,38
1272470,2265,9,NaN,8,1,9,4,5,NaN,51,4,0,0,3,9,9,12,11,41,3,0,25,34
1272470,132,12,NaN,6,0,10,4,6,NaN,49,2,0,0,3,10,10,10,17,35,2,0,27,38
1272464,2261,NaN,1,8,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,36,1,0,29,35
1272464,105,NaN,2,3,0,0,NaN,NaN,NaN,0,2,0,0,3,0,0,0,0,68,2,0,13,19
41035955,2257,NaN,NaN,3,0,0,NaN,NaN,NaN,0,4,0,0,3,0,0,0,0,0,0,0,0,0
41035955,2264,NaN,NaN,4,0,0,NaN,NaN,NaN,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41035961,2260,13,0,2,4,10,6,3,1,50,2,0,0,3,9,9,17,14,0,1,0/0,0,0
41035961,2262,17,1,10,0,6,1,5,0,50,2,0,0,3,10,6,17,20,0,0,0/0,0,0
41035965,2258,NaN,1,4,0,0,NaN,NaN,NaN,0,0,0,0,3,0,0,0,0,0,2,0,0,0
41035965,2259,NaN,1,2,0,0,NaN,NaN,NaN,0,1,0,0,3,0,0,0,0,0,0,0,0,0
41035967,2265,12,NaN,6,0,14,9,5,NaN,57,1,0,0,3,8,14,14,18,0,3,1/1,0,0
41035967,2256,13,NaN,4,1,6,3,3,NaN,43,1,0,0,3,10,6,12,28,0,1,0/0,0,0
41035971,105,12,1,8,3,15,7,7,1,49,0,0,0,3,13,14,19,25,0,1,0/0,0,0
41035971,2254,19,0,4,0,12,4,6,2,51,2,0,0,3,9,10,15,25,0,0,0/0,0,0
41035974,86,8,2,5,1,12,2,7,3,68,1,0,0,3,6,9,17,22,0,1,0/0,0,0
41035974,2266,15,3,5,2,5,2,3,0,32,2,0,0,3,15,5,9,19,0,1,0/0,0,0
41035977,2263,11,1,4,2,7,2,5,NaN,43,0,0,0,2,17,7,16,18,0,0,0/0,0,0
41035977,2261,15,2,11,1,12,4,8,NaN,57,2,0,0,3,6,12,13,12,0,0,0/0,0,0
